movie_id,title,genres,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,movie_mean_rating,movie_rating_std,movie_rating_count,genre_purity
872,Aiqing wansui (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,,1,1.0
874,Killer: A Journal of Murder (1995),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.125,1.5526475085202969,8,0.5
875,Nothing to Lose (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3863636363636362,1.1251027672112754,44,1.0
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857142857,1.2761549390929883,21,1.0
877,Girls Town (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2916666666666665,1.1601786469133206,24,1.0
878,Bye-Bye (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,,1,1.0
879,"Relic, The (1997)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.827004219409283,1.089058007271633,237,1.0
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.200617283950617,1.0527273682670564,324,0.5
881,First Kid (1996),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6233766233766236,1.1125948929247034,77,0.5
882,"Trigger Effect, The (1996)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.711864406779661,1.0347554676585242,59,0.5
884,Sweet Nothing (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,2,1.0
885,Bogus (1996),Children's|Drama|Fantasy,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.5813953488372094,1.2952763657951054,43,0.3333333333333333
886,Bulletproof (1996),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9423076923076925,1.0596475240758412,104,1.0
887,Talk of Angels (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5,2.1213203435596424,2,1.0
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2083333333333335,1.2540713837182447,48,0.5
889,1-900 (1994),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0.7071067811865476,2,1.0
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.360655737704918,1.236346801588986,183,0.5
892,Twelfth Night (1996),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.861842105263158,0.88437010999945,152,0.3333333333333333
893,Mother Night (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6956521739130435,1.0044657319439108,69,1.0
895,Venice/Venice (1992),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2,1.0
896,Wild Reeds (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4313725490196076,1.1181216742516769,51,1.0
897,For Whom the Bell Tolls (1943),Adventure|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7551020408163267,0.9201212883944251,98,0.5
898,"Philadelphia Story, The (1940)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.3006872852233675,0.8342699871789656,582,0.5
899,Singin' in the Rain (1952),Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.2836218375499335,0.8888858558906682,751,0.5
900,"American in Paris, An (1951)",Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.8513119533527695,0.9903288331267531,343,0.5
901,Funny Face (1957),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6436781609195403,1.0366354144664738,174,0.5
902,Breakfast at Tiffany's (1961),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.908284023668639,0.9601802372991927,676,0.5
903,Vertigo (1958),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.27292817679558,0.7965542081750531,905,0.5
904,Rear Window (1954),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.476190476190476,0.6889463376441249,1050,0.5
905,It Happened One Night (1934),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.280748663101604,0.8046803278060136,374,1.0
906,Gaslight (1944),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.096256684491979,0.8239277152732515,187,0.5
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.9238095238095236,0.977587671606826,105,0.3333333333333333
908,North by Northwest (1959),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.38403041825095,0.7325154419820886,1315,0.5
909,"Apartment, The (1960)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.127098321342926,0.8089995438467756,417,0.5
910,Some Like It Hot (1959),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.300480769230769,0.8215507391258634,832,0.5
911,Charade (1963),Comedy|Mystery|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4.183006535947713,0.8253198763617641,306,0.25
912,Casablanca (1942),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.412822049131217,0.8276420553546816,1669,0.3333333333333333
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.395973154362416,0.7747596291520621,1043,0.5
914,My Fair Lady (1964),Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.154088050314465,0.8738541393172327,636,0.5
915,Sabrina (1954),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9643835616438357,0.8778986310061342,365,0.5
916,Roman Holiday (1953),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.216470588235294,0.8356512344103774,425,0.5
917,"Little Princess, The (1939)",Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.675324675324675,0.965749755665166,77,0.5
918,Meet Me in St. Louis (1944),Musical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7936507936507935,1.0025297283022017,189,1.0
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.247962747380675,0.8959781585395842,1718,0.25
920,Gone with the Wind (1939),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.9974048442906573,1.053952451564269,1156,0.3333333333333333
921,My Favorite Year (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8940397350993377,0.8284983644788418,302,1.0
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.491489361702127,0.7409236980457691,470,1.0
923,Citizen Kane (1941),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.388888888888889,0.8654930538186144,1116,1.0
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.068764568764569,1.0425036529459768,1716,0.25
925,Golden Earrings (1947),Adventure|Romance,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25,1.0552897060221726,12,0.5
926,All About Eve (1950),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.255583126550868,0.8355814521024648,403,1.0
927,"Women, The (1939)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9761904761904763,1.0176300186452654,84,1.0
928,Rebecca (1940),Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.204663212435233,0.8135725388002674,386,0.5
929,Foreign Correspondent (1940),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.78494623655914,0.8578215883928642,93,1.0
930,Notorious (1946),Film-Noir|Romance|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4.29438202247191,0.7510292563011275,445,0.3333333333333333
931,Spellbound (1945),Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.912621359223301,0.8509024892287623,206,0.3333333333333333
932,"Affair to Remember, An (1957)",Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9523809523809526,1.0068156790347238,189,1.0
933,To Catch a Thief (1955),Comedy|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.10158013544018,0.8106040620961995,443,0.3333333333333333
934,Father of the Bride (1950),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6578947368421053,0.9516722343792423,304,1.0
935,"Band Wagon, The (1953)",Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6338028169014085,1.0985631735488253,71,0.5
936,Ninotchka (1939),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.075757575757576,0.8160715067570016,132,0.5
937,Love in the Afternoon (1957),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.75,1.1023231282476873,44,0.5
938,Gigi (1958),Musical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.620320855614973,1.0876698501612525,187,1.0
939,"Reluctant Debutante, The (1958)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1818181818181817,1.3280197150781925,11,0.5
940,"Adventures of Robin Hood, The (1938)",Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9735449735449735,0.9122442226973513,378,0.5
941,"Mark of Zorro, The (1940)",Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704761904761905,0.8651790557652208,105,1.0
942,Laura (1944),Crime|Film-Noir|Mystery,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.2020547945205475,0.771214882904027,292,0.3333333333333333
943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.982456140350877,0.8573123818794635,171,0.5
944,Lost Horizon (1937),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7938144329896906,0.9458037182944032,97,1.0
945,Top Hat (1935),Comedy|Musical|Romance,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.147410358565737,0.8427237192177941,251,0.3333333333333333
946,To Be or Not to Be (1942),Comedy|Drama|War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8509316770186337,1.0137256786492066,161,0.3333333333333333
947,My Man Godfrey (1936),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1063829787234045,0.8333693624403176,188,1.0
948,Giant (1956),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.753846153846154,0.9070057943759807,130,1.0
949,East of Eden (1955),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9767441860465116,0.8777725657845984,215,1.0
950,"Thin Man, The (1934)",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.239726027397261,0.7715276453238343,292,1.0
951,His Girl Friday (1940),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.249370277078086,0.8107739514978565,397,1.0
952,Around the World in 80 Days (1956),Adventure|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6022304832713754,0.8945078312189776,269,0.5
953,It's a Wonderful Life (1946),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.299039780521262,0.9054242280588665,729,1.0
954,Mr. Smith Goes to Washington (1939),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.240208877284595,0.8055773892544748,383,1.0
955,Bringing Up Baby (1938),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.169491525423729,0.9554844158757405,413,1.0
956,Penny Serenade (1941),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.55,0.9323254631461962,40,0.5
957,"Scarlet Letter, The (1926)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2432432432432434,1.2111841176992733,37,1.0
958,Lady of Burlesque (1943),Comedy|Mystery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3846153846153846,0.869718492622904,13,0.5
959,Of Human Bondage (1934),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7413793103448274,1.0010581213753005,58,1.0
960,Angel on My Shoulder (1946),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.45,1.316894273021107,20,0.5
961,Little Lord Fauntleroy (1936),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4782608695652173,1.2011193725169755,23,1.0
962,They Made Me a Criminal (1939),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.5454545454545454,1.0357254813546264,11,0.5
963,"Inspector General, The (1949)",Musical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.574074074074074,1.0389009405236018,54,1.0
964,Angel and the Badman (1947),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.392156862745098,0.9813955649492007,51,1.0
965,"39 Steps, The (1935)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.075098814229249,0.85350147741116,253,1.0
966,"Walk in the Sun, A (1945)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0.6324555320336758,6,1.0
967,"Outlaw, The (1943)",Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.260869565217391,1.09616651457157,23,1.0
968,Night of the Living Dead (1968),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.6713286713286712,1.1557687716184901,715,0.5
969,"African Queen, The (1951)",Action|Adventure|Romance|War,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.251655629139073,0.820580219386211,1057,0.25
970,Beat the Devil (1954),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4054054054054053,1.1657010160666663,37,0.5
971,Cat on a Hot Tin Roof (1958),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.047970479704797,0.852830545809697,271,1.0
972,"Last Time I Saw Paris, The (1954)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,0.752772652709081,6,1.0
973,Meet John Doe (1941),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9146341463414633,0.9454402529541741,82,1.0
974,Algiers (1938),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75,0.7745966692414834,16,0.5
975,Something to Sing About (1937),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.7071067811865476,2,0.5
976,"Farewell to Arms, A (1932)",Romance|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.5714285714285716,1.0763092299342034,56,0.5
977,Moonlight Murder (1936),Mystery,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,2,1.0
978,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.94,1.1175369742826804,100,1.0
980,In the Line of Duty 2 (1987),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.3038404810405297,5,1.0
981,Dangerous Ground (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1.707825127659933,4,1.0
982,Picnic (1955),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6790123456790123,0.9464031975567703,81,1.0
984,"Pompatus of Love, The (1996)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,1.1086778913041726,33,0.5
985,Small Wonders (1996),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,1.2583057392117916,4,1.0
986,Fly Away Home (1996),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.603448275862069,1.018268714437505,232,0.5
987,Bliss (1997),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.9,0.9818872461248106,40,0.5
988,Grace of My Heart (1996),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3768115942028984,1.0585985362922377,69,0.5
989,Schlafes Bruder (Brother of Sleep) (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,,1,1.0
990,Maximum Risk (1996),Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.574074074074074,0.9437350893856844,54,0.3333333333333333
991,Michael Collins (1996),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.523529411764706,0.8648490046851979,170,0.5
992,"Rich Man's Wife, The (1996)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6,1.0954451150103321,20,1.0
993,Infinity (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.111111111111111,1.0540925533894598,9,1.0
994,Big Night (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.095555555555555,0.8186184122804253,450,1.0
996,Last Man Standing (1996),Action|Drama|Western,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.90625,1.1267687620524691,256,0.3333333333333333
997,Caught (1996),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.357142857142857,0.9893613995077729,28,0.5
998,Set It Off (1996),Action|Crime,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.010752688172043,1.058039857635787,93,0.5
999,2 Days in the Valley (1996),Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2832167832167833,0.9215917590690584,286,1.0
1000,Curdled (1996),Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.05,1.234376040972246,20,1.0
1002,Ed's Next Move (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0.8864052604279183,8,1.0
1003,Extreme Measures (1996),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.9421487603305785,0.8688835812040357,121,0.5
1004,"Glimmer Man, The (1996)",Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6633663366336635,1.1685651691092995,101,0.5
1005,D3: The Mighty Ducks (1996),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3732394366197185,1.1147569459960718,142,0.5
1006,"Chamber, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.08974358974359,0.9559913252323026,78,1.0
1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.978448275862069,0.9325574419811449,232,0.3333333333333333
1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.329896907216495,0.9434163260518488,97,1.0
1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.185567010309278,1.0372034373709593,291,0.3333333333333333
1010,"Love Bug, The (1969)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.268595041322314,0.9801797665464709,242,0.5
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725925925925926,1.0106125645696842,135,0.3333333333333333
1012,Old Yeller (1957),Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7043189368770766,0.9568775354977247,301,0.5
1013,"Parent Trap, The (1961)",Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.565891472868217,1.031375201028537,258,0.5
1014,Pollyanna (1960),Children's|Comedy|Drama,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4044117647058822,1.1377604803627968,136,0.3333333333333333
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3461538461538463,1.0542404430926073,234,0.5
1016,"Shaggy Dog, The (1959)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.217948717948718,0.9318373926739805,156,0.5
1017,Swiss Family Robinson (1960),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5869565217391304,0.8715984135290764,276,0.5
1018,That Darn Cat! (1965),Children's|Comedy|Mystery,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.252032520325203,1.0604166822138203,123,0.3333333333333333
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.7026086956521738,0.8696850394645784,575,0.25
1020,Cool Runnings (1993),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239795918367347,0.966787577037341,392,1.0
1021,Angels in the Outfield (1994),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769230769230769,1.122291054386839,247,0.5
1022,Cinderella (1950),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.755632582322357,0.9705240871090067,577,0.3333333333333333
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.986425339366516,1.0552019970734157,221,0.5
1024,"Three Caballeros, The (1945)",Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.246031746031746,0.9772328929094267,126,0.3333333333333333
1025,"Sword in the Stone, The (1963)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6109215017064846,0.9059261725539699,293,0.5
1026,So Dear to My Heart (1949),Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.625,1.1877349391654208,8,0.5
1027,Robin Hood: Prince of Thieves (1991),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1627906976744184,1.0257383331417813,344,1.0
1028,Mary Poppins (1964),Children's|Comedy|Musical,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.894164193867458,1.0096933995686477,1011,0.3333333333333333
1029,Dumbo (1941),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.688380281690141,0.9630229721566917,568,0.3333333333333333
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0773993808049536,1.0500887502863157,323,0.25
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.479623824451411,0.9510298206061587,319,0.3333333333333333
1032,Alice in Wonderland (1951),Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.697142857142857,0.9737447530316691,525,0.3333333333333333
1033,"Fox and the Hound, The (1981)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4494773519163764,0.9589793190030117,287,0.5
1034,Freeway (1996),Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6449704142011834,1.1092098883892187,169,1.0
1035,"Sound of Music, The (1965)",Musical,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.931972789115646,1.1324931399726281,882,1.0
1036,Die Hard (1988),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.121848739495798,0.8609878766005158,1666,0.5
1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.6601626016260163,1.0631325354112238,615,0.3333333333333333
1038,Unhook the Stars (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.272727272727273,0.9045340337332909,11,1.0
1039,Synthetic Pleasures (1995),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,0.5773502691896257,3,1.0
1040,"Secret Agent, The (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1.0,5,1.0
1041,Secrets & Lies (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.037974683544304,0.8931456816556006,474,1.0
1042,That Thing You Do! (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481060606060606,0.9621002149695289,528,1.0
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8425925925925926,1.0154142567650968,108,0.5
1044,Surviving Picasso (1996),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2857142857142856,0.9873144969898835,35,1.0
1046,Beautiful Thing (1996),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.066666666666666,1.1297807284522172,90,0.5
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4838709677419355,1.0444918726327301,434,0.5
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.328159645232816,1.0471467821397589,451,0.5
