user_id,mean_rating,rating_std,rating_count,rating_min,rating_max,rating_strictness,rating_variability,Action_favorite_degree,Adventure_favorite_degree,Animation_favorite_degree,Children's_favorite_degree,Comedy_favorite_degree,Crime_favorite_degree,Documentary_favorite_degree,Drama_favorite_degree,Fantasy_favorite_degree,Film-Noir_favorite_degree,Horror_favorite_degree,Musical_favorite_degree,Mystery_favorite_degree,Romance_favorite_degree,Sci-Fi_favorite_degree,Thriller_favorite_degree,War_favorite_degree,Western_favorite_degree,Action_rating_cnt,Adventure_rating_cnt,Animation_rating_cnt,Children's_rating_cnt,Comedy_rating_cnt,Crime_rating_cnt,Documentary_rating_cnt,Drama_rating_cnt,Fantasy_rating_cnt,Film-Noir_rating_cnt,Horror_rating_cnt,Musical_rating_cnt,Mystery_rating_cnt,Romance_rating_cnt,Sci-Fi_rating_cnt,Thriller_rating_cnt,War_rating_cnt,Western_rating_cnt,favorite_genre,num_liked_genres,activity_level,activity_level_encoded,favorite_genre_encoded
305,2.5605095541401273,1.43820391736393,157,1,5,1.0210548988891897,0.5616866045426294,0.04792332268370607,0.03514376996805112,0.038338658146964855,0.04792332268370607,0.10862619808306709,0.003194888178913738,0.006389776357827476,0.02875399361022364,0.006389776357827476,0.0,0.3738019169329074,0.1182108626198083,0.009584664536741214,0.02875399361022364,0.07028753993610223,0.07667731629392971,0.0,0.0,15,11,12,15,34,1,2,9,2,0,117,37,3,9,22,24,0,0,Horror,15,super,2,10
306,3.937823834196891,0.7680260344788487,193,2,5,-0.35625938116757405,0.19503819033476025,0.15829145728643215,0.0678391959798995,0.01507537688442211,0.020100502512562814,0.23366834170854273,0.05025125628140704,0.0,0.13316582914572864,0.01507537688442211,0.002512562814070352,0.020100502512562814,0.002512562814070352,0.01507537688442211,0.06030150753768844,0.04522613065326633,0.12814070351758794,0.020100502512562814,0.01256281407035176,63,27,6,8,93,20,0,53,6,1,8,1,6,24,18,51,8,5,Comedy,17,super,2,4
307,4.593406593406593,0.8665422744023816,182,1,5,-1.0118421403772762,0.18864915543209745,0.04819277108433735,0.02710843373493976,0.030120481927710843,0.030120481927710843,0.13253012048192772,0.045180722891566265,0.009036144578313253,0.2740963855421687,0.0,0.04216867469879518,0.02710843373493976,0.045180722891566265,0.030120481927710843,0.07228915662650602,0.024096385542168676,0.0783132530120482,0.07228915662650602,0.012048192771084338,16,9,10,10,44,15,3,91,0,14,9,15,10,24,8,26,24,4,Drama,17,super,2,7
308,3.385996409335727,0.8835128259715018,557,1,5,0.19556804369358982,0.26093141254831737,0.12711111111111112,0.05511111111111111,0.019555555555555555,0.042666666666666665,0.184,0.05333333333333334,0.006222222222222222,0.17066666666666666,0.015111111111111112,0.008888888888888889,0.029333333333333333,0.029333333333333333,0.018666666666666668,0.05511111111111111,0.06133333333333333,0.08533333333333333,0.030222222222222223,0.008,143,62,22,48,207,60,7,192,17,10,33,33,21,62,69,96,34,9,Comedy,18,super,2,4
309,4.040650406504065,0.7059277581547845,123,2,5,-0.45908595347474845,0.17470646730993658,0.15714285714285714,0.060714285714285714,0.014285714285714285,0.02142857142857143,0.11428571428571428,0.04642857142857143,0.0,0.16428571428571428,0.014285714285714285,0.010714285714285714,0.014285714285714285,0.0,0.017857142857142856,0.04285714285714286,0.13214285714285715,0.1357142857142857,0.039285714285714285,0.014285714285714285,44,17,4,6,32,13,0,46,4,3,4,0,5,12,37,38,11,4,Drama,16,super,2,7
310,3.4260089686098656,1.2312177155086201,223,1,5,0.15555548441945133,0.3593737572754218,0.054878048780487805,0.0508130081300813,0.052845528455284556,0.13617886178861788,0.22764227642276422,0.01016260162601626,0.0020325203252032522,0.1443089430894309,0.022357723577235773,0.0,0.016260162601626018,0.034552845528455285,0.0020325203252032522,0.1524390243902439,0.032520325203252036,0.042682926829268296,0.016260162601626018,0.0020325203252032522,27,25,26,67,112,5,1,71,11,0,8,17,1,75,16,21,8,1,Comedy,17,super,2,4
311,4.15,1.0894228312566052,20,1,5,-0.5684355469706834,0.26251152560400126,0.24489795918367346,0.1836734693877551,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.16326530612244897,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.04081632653061224,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.0,12,9,0,0,2,1,0,8,1,0,0,0,1,2,6,4,3,0,Action,11,casual,1,0
312,3.736842105263158,0.6131393394849658,57,3,5,-0.15527765223384105,0.1640795415523148,0.038834951456310676,0.038834951456310676,0.0,0.019417475728155338,0.11650485436893204,0.06796116504854369,0.009708737864077669,0.42718446601941745,0.019417475728155338,0.0,0.0,0.019417475728155338,0.009708737864077669,0.07766990291262135,0.02912621359223301,0.04854368932038835,0.07766990291262135,0.0,4,4,0,2,12,7,1,44,2,0,0,2,1,8,3,5,8,0,Drama,14,active,0,7
313,4.038461538461538,0.8236877675803729,26,2,5,-0.4568970854322214,0.2039607805437114,0.16071428571428573,0.07142857142857142,0.03571428571428571,0.05357142857142857,0.14285714285714285,0.05357142857142857,0.0,0.125,0.0,0.017857142857142856,0.03571428571428571,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.08928571428571429,0.08928571428571429,0.017857142857142856,0.0,9,4,2,3,8,3,0,7,0,1,2,3,2,1,5,5,1,0,Action,15,active,0,0
314,3.696245733788396,1.1225671873402672,293,1,5,-0.11468128075907913,0.3037046961132948,0.04716981132075472,0.02830188679245283,0.022641509433962263,0.03962264150943396,0.1471698113207547,0.022641509433962263,0.007547169811320755,0.3,0.011320754716981131,0.016981132075471698,0.022641509433962263,0.03773584905660377,0.03207547169811321,0.08490566037735849,0.03207547169811321,0.08867924528301886,0.04339622641509434,0.01509433962264151,25,15,12,21,78,12,4,159,6,9,12,20,17,45,17,47,23,8,Drama,18,super,2,7
315,3.8636363636363638,1.1668212637211672,22,1,5,-0.28207191060704684,0.302000797669008,0.13725490196078433,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0,0.0,0.1568627450980392,0.0,0.0,0.0,0.0,0.19607843137254902,0.0196078431372549,0.0784313725490196,0.1568627450980392,0.058823529411764705,0.0,7,4,1,1,4,0,0,8,0,0,0,0,10,1,4,8,3,0,Mystery,11,active,0,12
316,4.116883116883117,0.7775471888544258,77,2,5,-0.5353186638538001,0.18886792915391412,0.2073732718894009,0.11981566820276497,0.0,0.02304147465437788,0.027649769585253458,0.004608294930875576,0.0,0.05069124423963134,0.03686635944700461,0.004608294930875576,0.03686635944700461,0.0,0.018433179723502304,0.009216589861751152,0.3225806451612903,0.09216589861751152,0.041474654377880185,0.004608294930875576,45,26,0,5,6,1,0,11,8,1,8,0,4,2,70,20,9,1,Sci-Fi,15,active,0,14
317,3.8095238095238093,0.9283882603225668,21,2,5,-0.2279593564944924,0.2437019183346738,0.0851063829787234,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.1702127659574468,0.02127659574468085,0.0,0.23404255319148937,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.0,4,2,1,2,8,1,0,11,2,1,0,1,2,2,5,2,3,0,Drama,15,active,0,7
318,3.9523809523809526,0.9206622874969125,21,2,5,-0.37081649935163563,0.23293865105343567,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.16666666666666666,0.0,0.0,0.23809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.023809523809523808,3,3,3,4,7,0,0,10,0,1,1,0,1,3,1,3,1,1,Drama,14,active,0,7
319,3.263522884882108,1.009627717329786,721,1,5,0.31804156814720885,0.3093674390968023,0.07170099160945843,0.03279938977879481,0.006102212051868803,0.012967200610221205,0.20213577421815407,0.043478260869565216,0.006864988558352402,0.2730739893211289,0.004576659038901602,0.009916094584286803,0.016781083142639208,0.006864988558352402,0.02745995423340961,0.09992372234935164,0.032036613272311214,0.11746758199847444,0.02822273073989321,0.007627765064836003,94,43,8,17,265,57,9,358,6,13,22,9,36,131,42,154,37,10,Drama,18,super,2,7
320,4.238095238095238,0.8309489698388166,21,2,5,-0.6565307850659212,0.19606661086084437,0.16,0.06,0.06,0.06,0.08,0.0,0.0,0.18,0.0,0.0,0.02,0.04,0.0,0.08,0.04,0.1,0.1,0.02,8,3,3,3,4,0,0,9,0,0,1,2,0,4,2,5,5,1,Drama,13,active,0,7
321,3.2612612612612613,1.2272303490477008,222,1,5,0.32030319176805566,0.37630543852015136,0.15837937384898712,0.08839779005524862,0.009208103130755065,0.03130755064456722,0.08103130755064457,0.03683241252302026,0.0,0.10865561694290976,0.029465930018416207,0.003683241252302026,0.09944751381215469,0.01289134438305709,0.03130755064456722,0.03683241252302026,0.10497237569060773,0.14548802946593,0.01841620626151013,0.003683241252302026,86,48,5,17,44,20,0,59,16,2,54,7,17,20,57,79,10,2,Action,17,super,2,0
322,4.45,0.7828285334736548,40,2,5,-0.8684355469706833,0.1759165243761022,0.10638297872340426,0.07446808510638298,0.0,0.0,0.18085106382978725,0.0,0.0,0.23404255319148937,0.010638297872340425,0.0,0.010638297872340425,0.010638297872340425,0.0,0.1595744680851064,0.02127659574468085,0.010638297872340425,0.09574468085106383,0.0851063829787234,10,7,0,0,17,0,0,22,1,0,1,1,0,15,2,1,9,8,Drama,12,active,0,7
323,3.788135593220339,1.1005180979981382,118,1,5,-0.20657114019102218,0.2905170817981662,0.08614232209737828,0.0449438202247191,0.0149812734082397,0.018726591760299626,0.17228464419475656,0.04119850187265917,0.0,0.15730337078651685,0.02247191011235955,0.02247191011235955,0.018726591760299626,0.0149812734082397,0.0599250936329588,0.08239700374531835,0.07865168539325842,0.11610486891385768,0.03745318352059925,0.011235955056179775,23,12,4,5,46,11,0,42,6,6,5,4,16,22,21,31,10,3,Comedy,17,super,2,4
324,3.3289473684210527,1.0879725228728505,76,1,5,0.25261708460826426,0.3268217855270223,0.13440860215053763,0.06989247311827956,0.04838709677419355,0.05913978494623656,0.08064516129032258,0.016129032258064516,0.0,0.06989247311827956,0.016129032258064516,0.005376344086021506,0.016129032258064516,0.12903225806451613,0.021505376344086023,0.08064516129032258,0.043010752688172046,0.1827956989247312,0.026881720430107527,0.0,25,13,9,11,15,3,0,13,3,1,3,24,4,15,8,34,5,0,Thriller,16,active,0,15
325,4.046511627906977,1.1537410861667323,43,1,5,-0.4649471748776599,0.2851199235929281,0.05063291139240506,0.012658227848101266,0.02531645569620253,0.0379746835443038,0.46835443037974683,0.0379746835443038,0.0,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0.17721518987341772,0.0,0.0379746835443038,0.02531645569620253,0.0,4,1,2,3,37,3,0,10,0,0,0,0,0,14,0,3,2,0,Comedy,10,active,0,4
326,3.3350923482849604,0.8944911825033361,379,1,5,0.24647210474435655,0.2682058213360478,0.09694555112881806,0.05976095617529881,0.01195219123505976,0.01859229747675963,0.19654714475431606,0.033200531208499334,0.0013280212483399733,0.2058432934926959,0.014608233731739707,0.00796812749003984,0.02656042496679947,0.02390438247011952,0.0199203187250996,0.09296148738379814,0.06905710491367861,0.07702523240371846,0.034528552456839307,0.009296148738379814,73,45,9,14,148,25,1,155,11,6,20,18,15,70,52,58,26,7,Drama,18,super,2,7
327,3.669491525423729,0.989778266557289,236,1,5,-0.08792707239441189,0.2697317216022173,0.049019607843137254,0.031862745098039214,0.012254901960784314,0.022058823529411766,0.11274509803921569,0.058823529411764705,0.031862745098039214,0.32598039215686275,0.004901960784313725,0.031862745098039214,0.0196078431372549,0.031862745098039214,0.031862745098039214,0.07352941176470588,0.024509803921568627,0.06372549019607843,0.061274509803921566,0.012254901960784314,20,13,5,9,46,24,13,133,2,13,8,13,13,30,10,26,25,5,Drama,18,super,2,7
328,3.032258064516129,0.8677791880404786,62,1,5,0.5493063885131879,0.2861824981835621,0.32941176470588235,0.10588235294117647,0.0058823529411764705,0.0058823529411764705,0.052941176470588235,0.03529411764705882,0.0,0.07058823529411765,0.011764705882352941,0.0,0.023529411764705882,0.0,0.011764705882352941,0.041176470588235294,0.10588235294117647,0.15294117647058825,0.03529411764705882,0.011764705882352941,56,18,1,1,9,6,0,12,2,0,4,0,2,7,18,26,6,2,Action,15,active,0,0
329,2.7264397905759163,1.1169056652405125,764,1,5,0.8551246624534006,0.40965719070751394,0.09860050890585242,0.07697201017811704,0.018447837150127225,0.045165394402035625,0.24045801526717558,0.027989821882951654,0.001272264631043257,0.12468193384223919,0.022264631043257,0.0057251908396946565,0.02989821882951654,0.023536895674300253,0.018447837150127225,0.0737913486005089,0.08651399491094147,0.08269720101781171,0.019083969465648856,0.004452926208651399,155,121,29,71,378,44,2,196,35,9,47,37,29,116,136,130,30,7,Comedy,18,super,2,4
330,4.0131578947368425,0.7915119885827223,76,2,5,-0.43159344170752556,0.19722921682717012,0.12413793103448276,0.041379310344827586,0.027586206896551724,0.041379310344827586,0.1103448275862069,0.034482758620689655,0.0,0.22758620689655173,0.020689655172413793,0.020689655172413793,0.006896551724137931,0.013793103448275862,0.034482758620689655,0.013793103448275862,0.06896551724137931,0.1103448275862069,0.07586206896551724,0.027586206896551724,18,6,4,6,16,5,0,33,3,3,1,2,5,2,10,16,11,4,Drama,17,active,0,7
331,3.7654109589041096,1.0484500537527632,584,1,5,-0.18384650587479268,0.2784423971767229,0.09814323607427056,0.03094606542882405,0.0017683465959328027,0.0035366931918656055,0.15296198054818744,0.0627763041556145,0.0008841732979664014,0.268788682581786,0.005305039787798408,0.007073386383731211,0.014146772767462422,0.007957559681697613,0.030061892130857647,0.10521662245800177,0.03801945181255526,0.14500442086648982,0.021220159151193633,0.00618921308576481,111,35,2,4,173,71,1,304,6,8,16,9,34,119,43,164,24,7,Drama,18,super,2,7
332,4.2835820895522385,0.9817419606241312,67,1,5,-0.7020176365229216,0.22918714760214912,0.08396946564885496,0.015267175572519083,0.007633587786259542,0.007633587786259542,0.1450381679389313,0.06870229007633588,0.0,0.3282442748091603,0.0,0.015267175572519083,0.0,0.0,0.015267175572519083,0.1297709923664122,0.022900763358778626,0.10687022900763359,0.03816793893129771,0.015267175572519083,11,2,1,1,19,9,0,43,0,2,0,0,2,17,3,14,5,2,Drama,14,active,0,7
333,3.352422907488987,1.1783560007933378,227,1,5,0.22914154554033006,0.3514938399212716,0.02050113895216401,0.0387243735763098,0.04100227790432802,0.06378132118451026,0.2733485193621868,0.018223234624145785,0.002277904328018223,0.23462414578587698,0.011389521640091117,0.002277904328018223,0.011389521640091117,0.11389521640091116,0.011389521640091117,0.0888382687927107,0.02050113895216401,0.018223234624145785,0.022779043280182234,0.00683371298405467,9,17,18,28,120,8,1,103,5,1,5,50,5,39,9,8,10,3,Comedy,18,super,2,4
334,3.9508196721311477,0.8046993125426152,61,2,5,-0.3692552191018308,0.20367907910829677,0.051470588235294115,0.022058823529411766,0.0,0.007352941176470588,0.1323529411764706,0.022058823529411766,0.0,0.29411764705882354,0.007352941176470588,0.0,0.007352941176470588,0.051470588235294115,0.007352941176470588,0.3014705882352941,0.0,0.04411764705882353,0.051470588235294115,0.0,7,3,0,1,18,3,0,40,1,0,1,7,1,41,0,6,7,0,Romance,13,active,0,13
335,2.5,1.402136368031948,148,1,5,1.081564453029317,0.5608545472127793,0.20596205962059622,0.24661246612466126,0.0027100271002710027,0.0027100271002710027,0.0921409214092141,0.037940379403794036,0.0027100271002710027,0.10840108401084012,0.02710027100271003,0.01084010840108401,0.018970189701897018,0.0,0.008130081300813009,0.02981029810298103,0.0948509485094851,0.06504065040650407,0.02981029810298103,0.016260162601626018,76,91,1,1,34,14,1,40,10,4,7,0,3,11,35,24,11,6,Adventure,17,super,2,1
336,4.308411214953271,1.0938180918170286,107,1,5,-0.7268467619239538,0.25387968725471166,0.17905405405405406,0.11148648648648649,0.0033783783783783786,0.033783783783783786,0.057432432432432436,0.016891891891891893,0.0,0.04391891891891892,0.02364864864864865,0.006756756756756757,0.04054054054054054,0.0033783783783783786,0.0033783783783783786,0.02027027027027027,0.3277027027027027,0.10472972972972973,0.02027027027027027,0.0033783783783783786,53,33,1,10,17,5,0,13,7,2,12,1,1,6,97,31,6,1,Sci-Fi,17,super,2,14
337,3.525252525252525,1.2077872063850057,198,1,5,0.05631192777679184,0.34261012444732253,0.1854043392504931,0.11045364891518737,0.02564102564102564,0.02564102564102564,0.08481262327416174,0.029585798816568046,0.0,0.05917159763313609,0.01972386587771203,0.0039447731755424065,0.09861932938856016,0.0039447731755424065,0.01775147928994083,0.03550295857988166,0.14990138067061143,0.1222879684418146,0.021696252465483234,0.005917159763313609,94,56,13,13,43,15,0,30,10,2,50,2,9,18,76,62,11,3,Action,17,super,2,0
338,3.665745856353591,0.9882344544156212,362,1,5,-0.08418140332427404,0.26958618877050106,0.178117048346056,0.08015267175572519,0.008905852417302799,0.01653944020356234,0.16030534351145037,0.03435114503816794,0.002544529262086514,0.13486005089058525,0.01653944020356234,0.005089058524173028,0.017811704834605598,0.006361323155216285,0.01653944020356234,0.09669211195928754,0.07633587786259542,0.10559796437659033,0.029262086513994912,0.013994910941475827,140,63,7,13,126,27,2,106,13,4,14,5,13,76,60,83,23,11,Action,18,super,2,0
339,4.024193548387097,0.7908389049715341,124,1,5,-0.44262909535778006,0.19652109061416878,0.04716981132075472,0.018867924528301886,0.0,0.0,0.0660377358490566,0.0330188679245283,0.0,0.5801886792452831,0.0,0.0,0.0,0.0047169811320754715,0.018867924528301886,0.11320754716981132,0.014150943396226415,0.02830188679245283,0.07075471698113207,0.0047169811320754715,10,4,0,0,14,7,0,123,0,0,0,1,4,24,3,6,15,1,Drama,12,super,2,7
340,3.5277777777777777,0.9614857402272986,108,1,5,0.05378667525153924,0.2725471389620689,0.08,0.06666666666666667,0.06222222222222222,0.08,0.17777777777777778,0.022222222222222223,0.0,0.13333333333333333,0.022222222222222223,0.017777777777777778,0.044444444444444446,0.057777777777777775,0.04,0.05333333333333334,0.044444444444444446,0.06222222222222222,0.035555555555555556,0.0,18,15,14,18,40,5,0,30,5,4,10,13,9,12,10,14,8,0,Comedy,16,super,2,4
341,4.2,0.9514531821875089,20,2,5,-0.6184355469706833,0.22653647194940685,0.2708333333333333,0.08333333333333333,0.0,0.0,0.0625,0.0625,0.0,0.14583333333333334,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.125,0.08333333333333333,0.041666666666666664,0.0,13,4,0,0,3,3,0,7,0,0,1,1,1,3,6,4,2,0,Action,12,casual,1,0
342,3.6910569105691056,0.8696153408242833,123,1,5,-0.10949245753978865,0.23560063198543357,0.16501650165016502,0.11221122112211221,0.013201320132013201,0.036303630363036306,0.1848184818481848,0.013201320132013201,0.0,0.0858085808580858,0.026402640264026403,0.0033003300330033004,0.013201320132013201,0.013201320132013201,0.009900990099009901,0.0462046204620462,0.16501650165016502,0.06930693069306931,0.0231023102310231,0.019801980198019802,50,34,4,11,56,4,0,26,8,1,4,4,3,14,50,21,7,6,Comedy,17,super,2,4
343,4.047138047138047,0.9396305832111003,297,1,5,-0.4655735941087298,0.23217161665033012,0.12648809523809523,0.09523809523809523,0.02976190476190476,0.050595238095238096,0.16964285714285715,0.01488095238095238,0.0,0.08779761904761904,0.022321428571428572,0.005952380952380952,0.03422619047619048,0.03422619047619048,0.013392857142857142,0.07291666666666667,0.13541666666666666,0.07589285714285714,0.01636904761904762,0.01488095238095238,85,64,20,34,114,10,0,59,15,4,23,23,9,49,91,51,11,10,Comedy,17,super,2,4
344,2.9555555555555557,1.4055356938785089,90,1,5,0.6260088974737612,0.4755571896581421,0.23963133640552994,0.10138248847926268,0.018433179723502304,0.018433179723502304,0.09216589861751152,0.009216589861751152,0.004608294930875576,0.10138248847926268,0.013824884792626729,0.009216589861751152,0.013824884792626729,0.0,0.004608294930875576,0.027649769585253458,0.10599078341013825,0.03225806451612903,0.1935483870967742,0.013824884792626729,52,22,4,4,20,2,1,22,3,2,3,0,1,6,23,7,42,3,Action,17,active,0,0
345,4.4,0.9128709291752769,25,2,5,-0.8184355469706834,0.20747066572165382,0.06666666666666667,0.022222222222222223,0.0,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.0,3,1,0,1,3,3,0,24,0,0,0,0,0,5,1,2,2,0,Drama,10,active,0,7
346,4.307420494699647,0.80392304278918,283,1,5,-0.7258560416703301,0.18663676875253316,0.046181172291296625,0.037300177619893425,0.02486678507992895,0.0497335701598579,0.30728241563055064,0.021314387211367674,0.0,0.1936056838365897,0.010657193605683837,0.0,0.0053285968028419185,0.06927175843694494,0.008880994671403197,0.13676731793960922,0.023090586145648313,0.021314387211367674,0.03374777975133215,0.010657193605683837,26,21,14,28,173,12,0,109,6,0,3,39,5,77,13,12,19,6,Comedy,16,super,2,4
347,3.878787878787879,1.071644999785779,99,1,5,-0.297223425758562,0.27628347650727114,0.05555555555555555,0.025252525252525252,0.015151515151515152,0.015151515151515152,0.16666666666666666,0.04040404040404041,0.010101010101010102,0.29292929292929293,0.0,0.005050505050505051,0.0,0.025252525252525252,0.015151515151515152,0.21717171717171718,0.005050505050505051,0.050505050505050504,0.06060606060606061,0.0,11,5,3,3,33,8,2,58,0,1,0,5,3,43,1,10,12,0,Drama,15,active,0,7
348,3.78,0.9906634854551478,100,1,5,-0.19843554697068289,0.2620802871574465,0.12033195020746888,0.05394190871369295,0.02074688796680498,0.02074688796680498,0.0954356846473029,0.0,0.0,0.13692946058091288,0.008298755186721992,0.0,0.008298755186721992,0.12033195020746888,0.004149377593360996,0.07053941908713693,0.04149377593360996,0.004149377593360996,0.18672199170124482,0.1078838174273859,29,13,5,5,23,0,0,33,2,0,2,29,1,17,10,1,45,26,War,15,active,0,16
349,3.25,1.0390322492498838,268,1,5,0.3315644530293169,0.3197022305384258,0.19784172661870503,0.06115107913669065,0.0,0.0,0.17086330935251798,0.06294964028776978,0.0,0.13309352517985612,0.008992805755395683,0.0035971223021582736,0.04136690647482014,0.0035971223021582736,0.01618705035971223,0.04136690647482014,0.0683453237410072,0.1420863309352518,0.039568345323741004,0.008992805755395683,110,34,0,0,95,35,0,74,5,2,23,2,9,23,38,79,22,5,Action,15,super,2,0
350,3.9375,0.9063269671749656,64,1,5,-0.3559355469706831,0.23017827737776905,0.16666666666666666,0.1111111111111111,0.030864197530864196,0.04938271604938271,0.16666666666666666,0.024691358024691357,0.0,0.07407407407407407,0.012345679012345678,0.0,0.018518518518518517,0.012345679012345678,0.018518518518518517,0.04938271604938271,0.09876543209876543,0.15432098765432098,0.006172839506172839,0.006172839506172839,27,18,5,8,27,4,0,12,2,0,3,2,3,8,16,25,1,1,Action,16,active,0,0
351,3.7572815533980584,1.0522247152215412,103,1,5,-0.17571710036874144,0.2800494720098675,0.2577777777777778,0.07555555555555556,0.035555555555555556,0.022222222222222223,0.16,0.035555555555555556,0.0,0.10222222222222223,0.013333333333333334,0.0,0.008888888888888889,0.017777777777777778,0.008888888888888889,0.07555555555555556,0.05333333333333334,0.08888888888888889,0.044444444444444446,0.0,58,17,8,5,36,8,0,23,3,0,2,4,2,17,12,20,10,0,Action,15,super,2,0
352,3.4793103448275864,1.0945663402441659,870,1,5,0.10225410820173053,0.3145929025478772,0.1295971978984238,0.06538237011091652,0.015178050204319907,0.030939871570344425,0.1733800350262697,0.044366608289550497,0.005837711617046118,0.19673088149445417,0.01634559252772913,0.004670169293636894,0.040280210157618214,0.0099241097489784,0.018096906012842966,0.057209573847051956,0.07355516637478109,0.0793928779918272,0.027437244600116754,0.011675423234092236,222,112,26,53,297,76,10,337,28,8,69,17,31,98,126,136,47,20,Drama,18,super,2,7
353,3.9166666666666665,1.0598058340078627,24,1,5,-0.3351022136373496,0.27058872357647556,0.1111111111111111,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.2037037037037037,0.0,0.2777777777777778,0.0,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0,6,1,1,1,4,11,0,15,0,2,1,1,1,2,0,8,0,0,Drama,13,active,0,7
354,3.586206896551724,1.1999193358651998,58,1,5,-0.00464244352240728,0.33459289173164225,0.12727272727272726,0.07272727272727272,0.02727272727272727,0.045454545454545456,0.13636363636363635,0.00909090909090909,0.0,0.19090909090909092,0.00909090909090909,0.00909090909090909,0.08181818181818182,0.0,0.00909090909090909,0.045454545454545456,0.06363636363636363,0.15454545454545454,0.01818181818181818,0.0,14,8,3,5,15,1,0,21,1,1,9,0,1,5,7,17,2,0,Drama,15,active,0,7
355,3.4463007159904535,1.0598611515428444,419,1,5,0.1352637370388634,0.30753588815543753,0.14285714285714285,0.06593406593406594,0.04395604395604396,0.05714285714285714,0.17692307692307693,0.02967032967032967,0.0,0.12417582417582418,0.023076923076923078,0.002197802197802198,0.03296703296703297,0.023076923076923078,0.015384615384615385,0.056043956043956046,0.08131868131868132,0.1,0.020879120879120878,0.004395604395604396,130,60,40,52,161,27,0,113,21,2,30,21,14,51,74,91,19,4,Comedy,17,super,2,4
356,4.380952380952381,0.6690433824641325,21,3,5,-0.7993879279230645,0.15271642425811718,0.06976744186046512,0.16279069767441862,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.11627906976744186,0.023255813953488372,0.0,0.2558139534883721,0.0,0.0,0.0,0.13953488372093023,0.18604651162790697,0.0,0.0,3,7,0,1,1,0,0,5,1,0,11,0,0,0,6,8,0,0,Horror,9,active,0,10
357,3.293103448275862,1.5895339788165783,58,1,5,0.2884610047534548,0.4826857108448248,0.05172413793103448,0.05172413793103448,0.02586206896551724,0.10344827586206896,0.12931034482758622,0.034482758620689655,0.0,0.20689655172413793,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.0,6,6,3,12,15,4,0,24,4,2,4,2,2,4,12,12,4,0,Drama,16,active,0,7
358,3.8472222222222223,0.914048758557411,72,2,5,-0.2656577691929054,0.23758668092467,0.07926829268292683,0.06707317073170732,0.018292682926829267,0.03048780487804878,0.07926829268292683,0.06707317073170732,0.042682926829268296,0.21951219512195122,0.03048780487804878,0.024390243902439025,0.006097560975609756,0.04878048780487805,0.006097560975609756,0.0975609756097561,0.036585365853658534,0.024390243902439025,0.08536585365853659,0.036585365853658534,13,11,3,5,13,11,7,36,5,4,1,8,1,16,6,4,14,6,Drama,18,active,0,7
359,3.857142857142857,0.8897565210026092,49,1,5,-0.2755784041135403,0.230677616556232,0.15671641791044777,0.12686567164179105,0.014925373134328358,0.029850746268656716,0.1044776119402985,0.014925373134328358,0.0,0.05970149253731343,0.022388059701492536,0.014925373134328358,0.022388059701492536,0.014925373134328358,0.007462686567164179,0.014925373134328358,0.29850746268656714,0.08208955223880597,0.014925373134328358,0.0,21,17,2,4,14,2,0,8,3,2,3,2,1,2,40,11,2,0,Sci-Fi,16,active,0,14
360,3.6417910447761193,0.667457694433125,67,2,5,-0.06022659174680234,0.18327731773368597,0.16145833333333334,0.24479166666666666,0.046875,0.09375,0.06770833333333333,0.005208333333333333,0.0,0.09375,0.03125,0.005208333333333333,0.010416666666666666,0.015625,0.005208333333333333,0.041666666666666664,0.109375,0.03125,0.03125,0.005208333333333333,31,47,9,18,13,1,0,18,6,1,2,3,1,8,21,6,6,1,Adventure,17,active,0,1
